Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s018,False,NormalizedManhattan,False,2,0.061,0.216,0.175,0.179,0.15775
s018,False,NormalizedManhattan,True,2,0.044,0.184,0.159,0.132,0.12975
s018,False,NormalizedManhattan,True,2,0.028,0.172,0.145,0.143,0.122
s018,False,NormalizedManhattan,True,2,0.017,0.217,0.182,0.168,0.146
s018,False,NormalizedManhattan,True,2,0.021,0.168,0.14,0.134,0.11575
s018,False,NormalizedManhattan,True,2,0.038,0.212,0.184,0.164,0.1495
s018,False,NormalizedManhattan,True,2,0.024,0.091,0.089,0.081,0.07125
s018,False,NormalizedManhattan,False,2,0.046,0.24,0.19,0.176,0.16299999999999998
s018,False,NormalizedManhattan,True,2,0.043,0.161,0.128,0.14,0.11800000000000001
s018,False,NormalizedManhattan,False,2,0.043,0.233,0.184,0.178,0.1595
s018,False,NormalizedManhattan,True,2,0.037,0.141,0.123,0.119,0.105
s018,False,NormalizedManhattan,True,2,0.026,0.202,0.165,0.163,0.139
s018,False,NormalizedManhattan,False,2,0.037,0.221,0.199,0.195,0.163
s018,False,NormalizedManhattan,True,2,0.046,0.194,0.17,0.137,0.13675
s018,False,NormalizedManhattan,True,2,0.031,0.188,0.123,0.117,0.11474999999999999
s018,False,NormalizedManhattan,True,2,0.068,0.203,0.151,0.147,0.14225000000000002
s018,False,NormalizedManhattan,True,2,0.042,0.201,0.17,0.156,0.14225000000000002
s018,False,NormalizedManhattan,True,2,0.036,0.146,0.132,0.123,0.10925
s018,False,NormalizedManhattan,True,2,0.042,0.205,0.174,0.159,0.145
s018,False,NormalizedManhattan,True,2,0.034,0.077,0.074,0.06,0.06125
s018,False,NormalizedManhattan,True,2,0.041,0.149,0.112,0.106,0.102
s018,False,NormalizedManhattan,True,2,0.031,0.203,0.155,0.136,0.13125
s018,False,NormalizedManhattan,True,2,0.025,0.189,0.118,0.123,0.11374999999999999
s018,False,NormalizedManhattan,False,2,0.032,0.235,0.178,0.181,0.1565
s018,False,NormalizedManhattan,True,2,0.025,0.159,0.14,0.145,0.11725
s018,False,NormalizedManhattan,True,2,0.048,0.203,0.171,0.15,0.14300000000000002
s018,False,NormalizedManhattan,True,2,0.081,0.192,0.161,0.145,0.14475000000000002
s018,False,NormalizedManhattan,True,2,0.042,0.104,0.076,0.086,0.07699999999999999
s018,False,NormalizedManhattan,True,2,0.041,0.099,0.094,0.084,0.0795
s018,False,NormalizedManhattan,False,2,0.051,0.342,0.179,0.146,0.17950000000000002
s018,False,NormalizedManhattan,True,2,0.057,0.136,0.126,0.123,0.1105
s018,False,NormalizedManhattan,True,2,0.03,0.17,0.145,0.144,0.12225
s018,False,NormalizedManhattan,True,2,0.033,0.161,0.141,0.138,0.11825
s017,True,NormalizedManhattan,True,2,0.036,0.134,0.127,0.122,0.10475000000000001
s017,True,NormalizedManhattan,True,2,0.06,0.139,0.129,0.122,0.1125
s017,True,NormalizedManhattan,True,2,0.043,0.106,0.109,0.105,0.09075
s017,True,NormalizedManhattan,True,2,0.052,0.191,0.164,0.159,0.14150000000000001
s017,True,NormalizedManhattan,True,2,0.033,0.121,0.12,0.117,0.09775
s017,True,NormalizedManhattan,True,2,0.046,0.13,0.121,0.116,0.10325
s017,True,NormalizedManhattan,True,2,0.037,0.123,0.119,0.116,0.09875
s017,True,NormalizedManhattan,True,2,0.035,0.139,0.127,0.118,0.10475000000000001
s017,True,NormalizedManhattan,True,2,0.029,0.138,0.116,0.113,0.099
s017,True,NormalizedManhattan,True,2,0.034,0.124,0.121,0.116,0.09875
s017,True,NormalizedManhattan,True,2,0.029,0.189,0.17,0.167,0.13875
s017,True,NormalizedManhattan,True,2,0.027,0.125,0.12,0.115,0.09675
s017,True,NormalizedManhattan,True,2,0.032,0.123,0.107,0.105,0.09175
s017,True,NormalizedManhattan,True,2,0.032,0.134,0.108,0.109,0.09575
s017,True,NormalizedManhattan,True,2,0.052,0.138,0.138,0.134,0.1155
s017,True,NormalizedManhattan,True,2,0.032,0.134,0.111,0.111,0.097
s017,True,NormalizedManhattan,True,2,0.033,0.136,0.12,0.115,0.101
s017,True,NormalizedManhattan,True,2,0.04,0.138,0.115,0.111,0.101
s017,True,NormalizedManhattan,True,2,0.036,0.086,0.088,0.084,0.0735
s017,True,NormalizedManhattan,True,2,0.034,0.129,0.115,0.113,0.09775
s017,True,NormalizedManhattan,True,2,0.033,0.146,0.12,0.115,0.1035
s017,True,NormalizedManhattan,True,2,0.035,0.139,0.117,0.116,0.10175000000000001
s017,True,NormalizedManhattan,True,2,0.035,0.14,0.122,0.122,0.10475000000000001
s017,True,NormalizedManhattan,True,2,0.029,0.164,0.149,0.14,0.1205
s017,True,NormalizedManhattan,True,2,0.036,0.113,0.109,0.111,0.09225
s017,True,NormalizedManhattan,True,2,0.031,0.119,0.118,0.115,0.09575
s017,True,NormalizedManhattan,True,2,0.023,0.132,0.12,0.115,0.0975
s017,True,NormalizedManhattan,True,2,0.042,0.122,0.124,0.119,0.10175000000000001
s017,True,NormalizedManhattan,True,2,0.029,0.145,0.128,0.124,0.1065
s017,True,NormalizedManhattan,True,2,0.024,0.128,0.115,0.115,0.0955
s017,True,NormalizedManhattan,True,2,0.039,0.13,0.113,0.111,0.09825
s017,True,NormalizedManhattan,True,2,0.033,0.123,0.113,0.112,0.09525
s017,True,NormalizedManhattan,True,2,0.032,0.125,0.114,0.117,0.097
s017,True,NormalizedManhattan,True,2,0.02,0.119,0.117,0.116,0.093
s017,True,NormalizedManhattan,True,2,0.034,0.114,0.107,0.108,0.09075
s017,True,NormalizedManhattan,True,2,0.035,0.126,0.114,0.117,0.098
s017,True,NormalizedManhattan,True,2,0.026,0.103,0.094,0.096,0.07975
s017,True,NormalizedManhattan,True,2,0.03,0.123,0.12,0.118,0.09775
s017,True,NormalizedManhattan,True,2,0.033,0.13,0.119,0.115,0.09925
s017,True,NormalizedManhattan,True,2,0.047,0.109,0.112,0.118,0.0965
s017,True,NormalizedManhattan,True,2,0.043,0.127,0.12,0.123,0.10325
s017,True,NormalizedManhattan,True,2,0.025,0.161,0.153,0.152,0.12275
s017,True,NormalizedManhattan,True,2,0.037,0.125,0.114,0.118,0.0985
s017,True,NormalizedManhattan,True,2,0.045,0.14,0.136,0.131,0.113
s017,True,NormalizedManhattan,True,2,0.035,0.126,0.117,0.12,0.0995
s017,True,NormalizedManhattan,True,2,0.032,0.137,0.134,0.132,0.10875000000000001
s017,True,NormalizedManhattan,True,2,0.025,0.146,0.127,0.129,0.10675
s017,True,NormalizedManhattan,True,2,0.029,0.129,0.123,0.128,0.10225000000000001
s017,True,NormalizedManhattan,True,2,0.028,0.121,0.112,0.115,0.094
s017,True,NormalizedManhattan,True,2,0.037,0.135,0.124,0.125,0.10525000000000001
s017,True,NormalizedManhattan,True,2,0.021,0.123,0.117,0.12,0.09525
s017,True,NormalizedManhattan,True,2,0.035,0.144,0.132,0.127,0.1095
s017,True,NormalizedManhattan,True,2,0.036,0.1,0.109,0.1,0.08625
s017,True,NormalizedManhattan,True,2,0.013,0.136,0.124,0.125,0.0995
s017,True,NormalizedManhattan,True,2,0.044,0.131,0.121,0.122,0.1045
s017,True,NormalizedManhattan,True,2,0.032,0.122,0.113,0.115,0.0955
s017,True,NormalizedManhattan,True,2,0.045,0.116,0.117,0.12,0.0995
s017,True,NormalizedManhattan,True,2,0.035,0.138,0.139,0.131,0.11075000000000002
s017,True,NormalizedManhattan,True,2,0.044,0.174,0.155,0.149,0.1305
s017,True,NormalizedManhattan,True,2,0.044,0.112,0.11,0.109,0.09375
s017,True,NormalizedManhattan,True,2,0.029,0.114,0.116,0.118,0.09425
s017,True,NormalizedManhattan,True,2,0.031,0.11,0.114,0.117,0.093
s017,True,NormalizedManhattan,True,2,0.035,0.119,0.117,0.121,0.098
s017,True,NormalizedManhattan,True,2,0.021,0.119,0.112,0.117,0.09225
s016,True,NormalizedManhattan,True,2,0.038,0.079,0.068,0.073,0.0645
s016,True,NormalizedManhattan,True,2,0.048,0.096,0.083,0.086,0.07825000000000001
s016,True,NormalizedManhattan,True,2,0.043,0.07,0.06,0.064,0.05925
s016,True,NormalizedManhattan,True,2,0.042,0.152,0.14,0.139,0.11825000000000001
s016,True,NormalizedManhattan,True,2,0.033,0.073,0.063,0.066,0.05875
s016,True,NormalizedManhattan,True,2,0.029,0.081,0.066,0.072,0.062
s016,True,NormalizedManhattan,True,2,0.025,0.064,0.053,0.052,0.048499999999999995
s016,True,NormalizedManhattan,True,2,0.043,0.088,0.076,0.071,0.0695
s016,True,NormalizedManhattan,True,2,0.038,0.078,0.068,0.065,0.06225
s016,True,NormalizedManhattan,True,2,0.019,0.042,0.036,0.037,0.0335
s016,True,NormalizedManhattan,True,2,0.019,0.072,0.065,0.067,0.05575
s016,True,NormalizedManhattan,True,2,0.045,0.086,0.075,0.072,0.0695
s016,True,NormalizedManhattan,True,2,0.044,0.078,0.068,0.064,0.0635
s016,True,NormalizedManhattan,True,2,0.042,0.084,0.074,0.072,0.068
s016,True,NormalizedManhattan,True,2,0.031,0.077,0.066,0.072,0.0615
s016,True,NormalizedManhattan,True,2,0.044,0.085,0.073,0.078,0.07
s016,True,NormalizedManhattan,True,2,0.033,0.139,0.126,0.124,0.10550000000000001
s016,True,NormalizedManhattan,True,2,0.044,0.053,0.046,0.049,0.048
s016,True,NormalizedManhattan,True,2,0.053,0.077,0.067,0.061,0.0645
s016,True,NormalizedManhattan,True,2,0.025,0.12,0.109,0.112,0.0915
s016,True,NormalizedManhattan,True,2,0.029,0.102,0.093,0.091,0.07875
s016,True,NormalizedManhattan,True,2,0.031,0.075,0.068,0.067,0.06025
s016,True,NormalizedManhattan,False,2,0.049,0.195,0.18,0.176,0.15
s016,True,NormalizedManhattan,True,2,0.02,0.103,0.086,0.088,0.07425
s016,True,NormalizedManhattan,True,2,0.026,0.093,0.085,0.081,0.07125000000000001
s016,True,NormalizedManhattan,True,2,0.042,0.078,0.067,0.067,0.0635
s016,True,NormalizedManhattan,True,2,0.043,0.097,0.084,0.075,0.07475000000000001
s016,True,NormalizedManhattan,True,2,0.029,0.078,0.064,0.063,0.058499999999999996
s016,True,NormalizedManhattan,True,2,0.021,0.074,0.067,0.061,0.05575
s016,True,NormalizedManhattan,True,2,0.036,0.083,0.072,0.062,0.06325
s016,True,NormalizedManhattan,True,2,0.018,0.098,0.086,0.085,0.07175000000000001
s016,True,NormalizedManhattan,True,2,0.019,0.113,0.098,0.093,0.08075
s016,True,NormalizedManhattan,True,2,0.028,0.082,0.07,0.068,0.062
s016,True,NormalizedManhattan,True,2,0.026,0.133,0.114,0.113,0.0965
s016,True,NormalizedManhattan,True,2,0.016,0.081,0.073,0.07,0.06
s016,True,NormalizedManhattan,True,2,0.034,0.134,0.111,0.111,0.0975
s016,True,NormalizedManhattan,True,2,0.021,0.078,0.073,0.074,0.0615
s016,True,NormalizedManhattan,True,2,0.016,0.088,0.075,0.077,0.064
s016,True,NormalizedManhattan,True,2,0.024,0.097,0.088,0.085,0.0735
s016,True,NormalizedManhattan,True,2,0.023,0.113,0.103,0.091,0.08249999999999999
s016,True,NormalizedManhattan,True,2,0.039,0.107,0.1,0.091,0.08424999999999999
s016,True,NormalizedManhattan,True,2,0.035,0.097,0.084,0.078,0.07350000000000001
s016,True,NormalizedManhattan,True,2,0.04,0.096,0.088,0.084,0.077
s016,True,NormalizedManhattan,True,2,0.025,0.084,0.076,0.07,0.06375
s016,True,NormalizedManhattan,True,2,0.045,0.125,0.106,0.1,0.094
s016,True,NormalizedManhattan,True,2,0.038,0.089,0.075,0.076,0.0695
s016,True,NormalizedManhattan,True,2,0.032,0.092,0.081,0.077,0.07050000000000001
s016,True,NormalizedManhattan,True,2,0.026,0.105,0.087,0.085,0.07575
s016,True,NormalizedManhattan,True,2,0.018,0.081,0.068,0.071,0.0595
s016,True,NormalizedManhattan,True,2,0.021,0.094,0.084,0.074,0.06825
s016,True,NormalizedManhattan,True,2,0.025,0.105,0.093,0.086,0.07725
s016,True,NormalizedManhattan,True,2,0.029,0.086,0.077,0.079,0.06775
s016,True,NormalizedManhattan,True,2,0.023,0.085,0.071,0.069,0.062
s016,True,NormalizedManhattan,True,2,0.028,0.122,0.107,0.094,0.08775
s016,True,NormalizedManhattan,True,2,0.021,0.088,0.077,0.074,0.065
s016,True,NormalizedManhattan,True,2,0.053,0.162,0.141,0.138,0.1235
s016,True,NormalizedManhattan,True,2,0.02,0.095,0.081,0.079,0.06875
s016,True,NormalizedManhattan,True,2,0.024,0.086,0.077,0.071,0.0645
s016,True,NormalizedManhattan,True,2,0.028,0.085,0.074,0.065,0.063
s016,True,NormalizedManhattan,True,2,0.03,0.113,0.098,0.104,0.08625000000000001
s016,True,NormalizedManhattan,True,2,0.04,0.096,0.086,0.081,0.07575
s016,True,NormalizedManhattan,True,2,0.022,0.086,0.075,0.072,0.06375
s016,True,NormalizedManhattan,True,2,0.014,0.082,0.073,0.067,0.059
s016,True,NormalizedManhattan,True,2,0.026,0.101,0.086,0.082,0.07375
s013,True,NormalizedManhattan,False,2,0.046,0.223,0.181,0.179,0.15725
s013,True,NormalizedManhattan,True,2,0.051,0.19,0.155,0.13,0.1315
s013,True,NormalizedManhattan,True,2,0.033,0.133,0.109,0.118,0.09825
s013,True,NormalizedManhattan,True,2,0.036,0.198,0.156,0.158,0.137
s013,True,NormalizedManhattan,True,2,0.054,0.186,0.155,0.133,0.132
s013,True,NormalizedManhattan,True,2,0.041,0.131,0.118,0.13,0.10500000000000001
s013,True,NormalizedManhattan,True,2,0.036,0.145,0.124,0.115,0.105
s013,True,NormalizedManhattan,True,2,0.056,0.142,0.121,0.116,0.10874999999999999
s013,True,NormalizedManhattan,True,2,0.041,0.211,0.163,0.175,0.14750000000000002
s013,True,NormalizedManhattan,False,2,0.06,0.248,0.223,0.225,0.189
s013,True,NormalizedManhattan,True,2,0.052,0.187,0.162,0.147,0.137
s013,True,NormalizedManhattan,True,2,0.025,0.157,0.126,0.115,0.10575
s013,True,NormalizedManhattan,True,2,0.026,0.171,0.139,0.127,0.11575
s013,True,NormalizedManhattan,True,2,0.054,0.174,0.152,0.125,0.12625
s013,True,NormalizedManhattan,True,2,0.039,0.145,0.123,0.121,0.107
s013,True,NormalizedManhattan,True,2,0.041,0.143,0.12,0.122,0.1065
s013,True,NormalizedManhattan,True,2,0.045,0.154,0.132,0.135,0.1165
s013,True,NormalizedManhattan,True,2,0.035,0.166,0.136,0.126,0.11575
s013,True,NormalizedManhattan,True,2,0.029,0.167,0.133,0.123,0.113
s013,True,NormalizedManhattan,True,2,0.045,0.16,0.135,0.132,0.11800000000000001
s013,True,NormalizedManhattan,False,2,0.046,0.227,0.181,0.19,0.161
s013,True,NormalizedManhattan,False,2,0.043,0.215,0.172,0.173,0.15075
s013,True,NormalizedManhattan,True,2,0.041,0.196,0.154,0.167,0.1395
s013,True,NormalizedManhattan,True,2,0.037,0.186,0.143,0.133,0.12475
s013,True,NormalizedManhattan,True,2,0.041,0.18,0.133,0.131,0.12125
s013,True,NormalizedManhattan,True,2,0.057,0.173,0.131,0.135,0.124
s013,True,NormalizedManhattan,True,2,0.044,0.108,0.111,0.11,0.09325
s013,True,NormalizedManhattan,True,2,0.07,0.123,0.095,0.115,0.10075
s013,True,NormalizedManhattan,True,2,0.049,0.104,0.108,0.126,0.09675
s013,True,NormalizedManhattan,True,2,0.041,0.153,0.128,0.133,0.11375
s013,True,NormalizedManhattan,True,2,0.048,0.131,0.122,0.115,0.104
s013,True,NormalizedManhattan,True,2,0.043,0.145,0.132,0.128,0.112
s013,True,NormalizedManhattan,True,2,0.033,0.176,0.144,0.124,0.11925
s013,True,NormalizedManhattan,True,2,0.044,0.173,0.143,0.123,0.12075
s013,True,NormalizedManhattan,True,2,0.039,0.182,0.146,0.145,0.128
s013,True,NormalizedManhattan,True,2,0.049,0.163,0.123,0.116,0.11275
s013,True,NormalizedManhattan,True,2,0.047,0.133,0.124,0.116,0.105
s013,True,NormalizedManhattan,True,2,0.041,0.133,0.118,0.107,0.09975
s013,True,NormalizedManhattan,True,2,0.028,0.148,0.119,0.113,0.102
s013,True,NormalizedManhattan,True,2,0.024,0.18,0.145,0.115,0.11599999999999999
s013,True,NormalizedManhattan,True,2,0.04,0.166,0.142,0.132,0.12
s013,True,NormalizedManhattan,True,2,0.057,0.192,0.174,0.147,0.1425
s013,True,NormalizedManhattan,True,2,0.053,0.175,0.151,0.134,0.12825
s013,True,NormalizedManhattan,True,2,0.037,0.187,0.16,0.129,0.12825
s013,True,NormalizedManhattan,True,2,0.039,0.15,0.134,0.136,0.11475
s013,True,NormalizedManhattan,True,2,0.04,0.184,0.151,0.139,0.1285
s013,True,NormalizedManhattan,True,2,0.043,0.188,0.152,0.128,0.12775
s013,True,NormalizedManhattan,True,2,0.045,0.146,0.133,0.116,0.11
s013,True,NormalizedManhattan,True,2,0.036,0.158,0.134,0.123,0.11275
s013,True,NormalizedManhattan,True,2,0.037,0.163,0.137,0.115,0.113
s013,True,NormalizedManhattan,True,2,0.036,0.162,0.138,0.12,0.114
s013,True,NormalizedManhattan,True,2,0.067,0.158,0.146,0.129,0.125
s013,True,NormalizedManhattan,True,2,0.045,0.157,0.138,0.134,0.11850000000000001
s013,True,NormalizedManhattan,True,2,0.042,0.165,0.137,0.121,0.11625
s013,True,NormalizedManhattan,True,2,0.044,0.161,0.136,0.12,0.11525
s013,True,NormalizedManhattan,True,2,0.042,0.192,0.15,0.129,0.12825
s013,True,NormalizedManhattan,True,2,0.05,0.169,0.135,0.125,0.11975000000000001
s013,True,NormalizedManhattan,True,2,0.047,0.062,0.077,0.074,0.065
s013,True,NormalizedManhattan,True,2,0.036,0.173,0.133,0.13,0.118
s013,True,NormalizedManhattan,True,2,0.05,0.146,0.134,0.134,0.116
s013,True,NormalizedManhattan,True,2,0.041,0.165,0.141,0.138,0.12125
s013,True,NormalizedManhattan,True,2,0.046,0.157,0.13,0.115,0.112
s013,True,NormalizedManhattan,True,2,0.05,0.146,0.118,0.128,0.1105
s013,True,NormalizedManhattan,True,2,0.044,0.158,0.125,0.121,0.112
s012,True,NormalizedManhattan,True,2,0.031,0.145,0.071,0.061,0.077
s012,True,NormalizedManhattan,True,2,0.046,0.155,0.112,0.079,0.098
s012,True,NormalizedManhattan,True,2,0.05,0.134,0.085,0.067,0.084
s012,True,NormalizedManhattan,True,2,0.035,0.226,0.153,0.14,0.1385
s012,True,NormalizedManhattan,True,2,0.025,0.225,0.118,0.099,0.11674999999999999
s012,True,NormalizedManhattan,True,2,0.036,0.15,0.099,0.081,0.09150000000000001
s012,True,NormalizedManhattan,True,2,0.043,0.17,0.101,0.092,0.1015
s012,True,NormalizedManhattan,True,2,0.027,0.2,0.135,0.1,0.11549999999999999
s012,True,NormalizedManhattan,True,2,0.037,0.125,0.094,0.084,0.085
s012,True,NormalizedManhattan,True,2,0.021,0.202,0.117,0.1,0.11000000000000001
s012,True,NormalizedManhattan,True,2,0.025,0.151,0.081,0.095,0.088
s012,True,NormalizedManhattan,True,2,0.035,0.201,0.142,0.134,0.128
s012,True,NormalizedManhattan,True,2,0.023,0.131,0.09,0.095,0.08474999999999999
s012,True,NormalizedManhattan,True,2,0.055,0.121,0.102,0.085,0.09075
s012,True,NormalizedManhattan,True,2,0.029,0.132,0.083,0.086,0.08249999999999999
s012,True,NormalizedManhattan,True,2,0.026,0.127,0.085,0.083,0.08025
s012,True,NormalizedManhattan,True,2,0.026,0.142,0.082,0.078,0.082
s012,True,NormalizedManhattan,True,2,0.029,0.156,0.099,0.111,0.09875
s012,True,NormalizedManhattan,True,2,0.029,0.209,0.137,0.121,0.124
s012,True,NormalizedManhattan,True,2,0.039,0.129,0.062,0.076,0.0765
s012,True,NormalizedManhattan,True,2,0.03,0.186,0.1,0.109,0.10625
s012,True,NormalizedManhattan,True,2,0.047,0.127,0.084,0.079,0.08425
s012,True,NormalizedManhattan,True,2,0.042,0.146,0.092,0.09,0.0925
s012,True,NormalizedManhattan,True,2,0.033,0.144,0.093,0.079,0.08725000000000001
s012,True,NormalizedManhattan,True,2,0.035,0.184,0.112,0.099,0.10750000000000001
s012,True,NormalizedManhattan,True,2,0.035,0.215,0.134,0.101,0.12125
s012,True,NormalizedManhattan,True,2,0.029,0.192,0.124,0.103,0.11199999999999999
s012,True,NormalizedManhattan,True,2,0.03,0.192,0.101,0.1,0.10575000000000001
s012,True,NormalizedManhattan,True,2,0.053,0.225,0.144,0.109,0.13275
s012,True,NormalizedManhattan,True,2,0.025,0.11,0.061,0.073,0.06725
s012,True,NormalizedManhattan,True,2,0.034,0.201,0.127,0.087,0.11224999999999999
s012,True,NormalizedManhattan,True,2,0.037,0.203,0.128,0.094,0.11549999999999999
s012,True,NormalizedManhattan,True,2,0.035,0.215,0.117,0.087,0.11349999999999999
s012,True,NormalizedManhattan,True,2,0.024,0.21,0.14,0.106,0.12
s012,True,NormalizedManhattan,True,2,0.021,0.151,0.114,0.09,0.094
s012,True,NormalizedManhattan,True,2,0.033,0.125,0.075,0.08,0.07825
s012,True,NormalizedManhattan,True,2,0.042,0.233,0.164,0.141,0.14500000000000002
s012,True,NormalizedManhattan,True,2,0.048,0.168,0.115,0.102,0.10825
s012,True,NormalizedManhattan,True,2,0.032,0.149,0.108,0.078,0.09175
s012,True,NormalizedManhattan,True,2,0.036,0.189,0.109,0.095,0.10725000000000001
s012,True,NormalizedManhattan,True,2,0.047,0.128,0.087,0.103,0.09125
s012,True,NormalizedManhattan,True,2,0.032,0.161,0.097,0.089,0.09475
s012,True,NormalizedManhattan,True,2,0.034,0.148,0.098,0.098,0.0945
s012,True,NormalizedManhattan,True,2,0.01,0.128,0.073,0.076,0.07175000000000001
s012,True,NormalizedManhattan,True,2,0.022,0.159,0.099,0.091,0.09275
s012,True,NormalizedManhattan,True,2,0.023,0.148,0.095,0.09,0.089
s012,True,NormalizedManhattan,True,2,0.041,0.151,0.088,0.076,0.08900000000000001
s012,True,NormalizedManhattan,True,2,0.04,0.159,0.126,0.116,0.11025
s012,True,NormalizedManhattan,True,2,0.036,0.122,0.073,0.067,0.0745
s012,True,NormalizedManhattan,True,2,0.029,0.134,0.109,0.087,0.08975
s012,True,NormalizedManhattan,True,2,0.04,0.187,0.117,0.106,0.1125
s012,True,NormalizedManhattan,True,2,0.026,0.166,0.109,0.102,0.10074999999999999
s012,True,NormalizedManhattan,True,2,0.042,0.182,0.111,0.102,0.10925
s012,True,NormalizedManhattan,True,2,0.03,0.186,0.121,0.108,0.11124999999999999
s012,True,NormalizedManhattan,True,2,0.055,0.136,0.087,0.102,0.095
s012,True,NormalizedManhattan,True,2,0.036,0.136,0.099,0.107,0.0945
s012,True,NormalizedManhattan,True,2,0.058,0.192,0.112,0.094,0.11399999999999999
s012,True,NormalizedManhattan,True,2,0.035,0.201,0.122,0.116,0.1185
s012,True,NormalizedManhattan,True,2,0.039,0.125,0.074,0.081,0.07975
s012,True,NormalizedManhattan,True,2,0.021,0.173,0.09,0.091,0.09375
s012,True,NormalizedManhattan,True,2,0.027,0.148,0.098,0.081,0.08850000000000001
s012,True,NormalizedManhattan,True,2,0.023,0.157,0.102,0.089,0.09275
s012,True,NormalizedManhattan,True,2,0.021,0.164,0.079,0.089,0.08825
s012,True,NormalizedManhattan,True,2,0.039,0.166,0.099,0.101,0.10125
s011,True,NormalizedManhattan,True,2,0.04,0.191,0.106,0.084,0.10525000000000001
s011,True,NormalizedManhattan,True,2,0.066,0.247,0.114,0.099,0.1315
s011,True,NormalizedManhattan,True,2,0.072,0.191,0.088,0.075,0.1065
s011,True,NormalizedManhattan,True,2,0.039,0.225,0.105,0.092,0.11524999999999999
s011,True,NormalizedManhattan,True,2,0.045,0.197,0.091,0.088,0.10524999999999998
s011,True,NormalizedManhattan,True,2,0.058,0.2,0.099,0.071,0.107
s011,True,NormalizedManhattan,True,2,0.04,0.223,0.094,0.089,0.11149999999999999
s011,True,NormalizedManhattan,False,2,0.051,0.259,0.165,0.156,0.15775
s011,True,NormalizedManhattan,True,2,0.046,0.244,0.107,0.114,0.12775
s011,True,NormalizedManhattan,True,2,0.059,0.251,0.105,0.117,0.133
s011,True,NormalizedManhattan,True,2,0.072,0.186,0.1,0.092,0.11249999999999999
s011,True,NormalizedManhattan,True,2,0.052,0.169,0.078,0.076,0.09375
s011,True,NormalizedManhattan,True,2,0.047,0.182,0.091,0.094,0.10349999999999998
s011,True,NormalizedManhattan,True,2,0.069,0.165,0.066,0.083,0.09575000000000002
s011,True,NormalizedManhattan,True,2,0.033,0.207,0.115,0.106,0.11524999999999999
s011,True,NormalizedManhattan,True,2,0.055,0.213,0.095,0.102,0.11624999999999999
s011,True,NormalizedManhattan,True,2,0.042,0.202,0.105,0.088,0.10925000000000001
s011,True,NormalizedManhattan,True,2,0.056,0.219,0.118,0.089,0.1205
s011,True,NormalizedManhattan,True,2,0.054,0.213,0.1,0.103,0.1175
s011,True,NormalizedManhattan,True,2,0.053,0.159,0.098,0.08,0.0975
s011,True,NormalizedManhattan,True,2,0.067,0.181,0.103,0.075,0.1065
s011,True,NormalizedManhattan,True,2,0.035,0.168,0.098,0.102,0.10075
s011,True,NormalizedManhattan,True,2,0.035,0.246,0.116,0.108,0.12625
s011,True,NormalizedManhattan,True,2,0.06,0.204,0.092,0.1,0.11399999999999999
s011,True,NormalizedManhattan,True,2,0.048,0.204,0.084,0.084,0.10500000000000001
s011,True,NormalizedManhattan,False,2,0.036,0.286,0.151,0.156,0.15725
s011,True,NormalizedManhattan,True,2,0.043,0.137,0.095,0.085,0.09000000000000001
s011,True,NormalizedManhattan,True,2,0.043,0.213,0.126,0.109,0.12275
s011,True,NormalizedManhattan,True,2,0.051,0.24,0.106,0.111,0.127
s011,True,NormalizedManhattan,True,2,0.054,0.185,0.089,0.09,0.10449999999999998
s011,True,NormalizedManhattan,True,2,0.053,0.213,0.128,0.138,0.133
s011,True,NormalizedManhattan,True,2,0.029,0.224,0.127,0.114,0.1235
s011,True,NormalizedManhattan,True,2,0.041,0.259,0.133,0.09,0.13075
s011,True,NormalizedManhattan,True,2,0.043,0.288,0.147,0.12,0.1495
s011,True,NormalizedManhattan,True,2,0.048,0.214,0.118,0.11,0.1225
s011,True,NormalizedManhattan,True,2,0.037,0.203,0.094,0.077,0.10275000000000001
s011,True,NormalizedManhattan,True,2,0.035,0.238,0.127,0.108,0.127
s011,True,NormalizedManhattan,False,2,0.048,0.293,0.155,0.12,0.154
s011,True,NormalizedManhattan,True,2,0.053,0.21,0.101,0.074,0.1095
s011,True,NormalizedManhattan,False,2,0.043,0.259,0.15,0.151,0.15075
s011,True,NormalizedManhattan,True,2,0.073,0.118,0.067,0.068,0.0815
s011,True,NormalizedManhattan,True,2,0.049,0.205,0.094,0.086,0.10849999999999999
s011,True,NormalizedManhattan,True,2,0.057,0.184,0.063,0.062,0.0915
s011,True,NormalizedManhattan,True,2,0.038,0.164,0.077,0.075,0.08850000000000001
s011,True,NormalizedManhattan,True,2,0.05,0.201,0.098,0.078,0.10675
s011,True,NormalizedManhattan,True,2,0.044,0.21,0.13,0.078,0.1155
s011,True,NormalizedManhattan,True,2,0.044,0.167,0.084,0.071,0.09150000000000001
s011,True,NormalizedManhattan,True,2,0.049,0.219,0.078,0.078,0.10600000000000001
s011,True,NormalizedManhattan,True,2,0.054,0.207,0.077,0.088,0.10650000000000001
s011,True,NormalizedManhattan,True,2,0.043,0.226,0.094,0.071,0.1085
s011,True,NormalizedManhattan,True,2,0.049,0.166,0.087,0.071,0.09325000000000001
s011,True,NormalizedManhattan,True,2,0.059,0.159,0.095,0.083,0.099
