Login,IsLegalUser,AuthenticationMethod,IsAuthenticated,N,H_Score,DU_Score,UU_Score,DD_Score,TotalAuthenticationScore
s044,False,Euclidian,False,3,0.025,0.866,0.841,0.84,0.643
s044,False,Euclidian,False,3,0.029,0.844,0.816,0.815,0.626
s044,False,Euclidian,False,3,0.024,0.854,0.831,0.829,0.6345000000000001
s044,False,Euclidian,False,3,0.039,0.923,0.885,0.883,0.6825
s044,False,Euclidian,False,3,0.015,0.597,0.612,0.608,0.45799999999999996
s044,False,Euclidian,False,3,0.056,0.837,0.781,0.78,0.6134999999999999
s044,False,Euclidian,False,3,0.021,0.87,0.848,0.852,0.6477499999999999
s044,False,Euclidian,False,3,0.015,0.819,0.804,0.805,0.61075
s044,False,Euclidian,False,3,0.045,0.686,0.642,0.638,0.50275
s044,False,Euclidian,False,3,0.036,0.807,0.771,0.77,0.5960000000000001
s044,False,Euclidian,False,3,0.013,0.883,0.869,0.869,0.6585000000000001
s044,False,Euclidian,False,3,0.01,0.897,0.887,0.887,0.67025
s044,False,Euclidian,False,3,0.042,0.735,0.694,0.692,0.5407500000000001
s044,False,Euclidian,False,3,0.014,0.928,0.916,0.911,0.69225
s044,False,Euclidian,False,3,0.034,0.515,0.483,0.479,0.37775000000000003
s044,False,Euclidian,False,3,0.005,0.779,0.783,0.78,0.5867500000000001
s044,False,Euclidian,False,3,0.02,0.901,0.881,0.882,0.671
s044,False,Euclidian,False,3,0.045,0.901,0.858,0.853,0.66425
s044,False,Euclidian,False,3,0.024,0.841,0.816,0.816,0.62425
s044,False,Euclidian,False,3,0.04,0.874,0.835,0.833,0.6455
s044,False,Euclidian,False,3,0.048,0.832,0.785,0.783,0.612
s044,False,Euclidian,False,3,0.052,0.651,0.616,0.614,0.48324999999999996
s044,False,Euclidian,False,3,0.018,0.859,0.84,0.841,0.6395
s044,False,Euclidian,False,3,0.038,0.949,0.911,0.911,0.70225
s044,False,Euclidian,False,3,0.047,0.858,0.811,0.808,0.631
s044,False,Euclidian,False,3,0.033,0.89,0.858,0.854,0.6587500000000001
s044,False,Euclidian,False,3,0.015,0.901,0.885,0.885,0.6715
s044,False,Euclidian,False,3,0.008,0.9,0.894,0.892,0.6735
s044,False,Euclidian,False,3,0.008,0.843,0.85,0.849,0.6375
s044,False,Euclidian,False,3,0.038,0.816,0.778,0.777,0.6022500000000001
s044,False,Euclidian,False,3,0.016,0.838,0.822,0.821,0.62425
s044,False,Euclidian,False,3,0.012,0.738,0.736,0.731,0.55425
s044,False,Euclidian,False,3,0.009,0.845,0.839,0.835,0.632
s044,False,Euclidian,False,3,0.033,0.897,0.862,0.866,0.6645
s044,False,Euclidian,False,3,0.027,0.856,0.829,0.829,0.63525
s044,False,Euclidian,False,3,0.057,0.842,0.788,0.781,0.617
s044,False,Euclidian,False,3,0.069,0.866,0.798,0.796,0.63225
s044,False,Euclidian,False,3,0.03,0.802,0.771,0.77,0.59325
s044,False,Euclidian,False,3,0.009,0.906,0.898,0.896,0.67725
s044,False,Euclidian,False,3,0.023,0.874,0.85,0.85,0.64925
s044,False,Euclidian,False,3,0.03,0.904,0.873,0.874,0.67025
s044,False,Euclidian,False,3,0.039,0.802,0.764,0.761,0.5915
s044,False,Euclidian,False,3,0.008,0.882,0.876,0.873,0.6597500000000001
s044,False,Euclidian,False,3,0.036,0.905,0.869,0.868,0.6695
s044,False,Euclidian,False,3,0.019,0.407,0.426,0.423,0.31875
s044,False,Euclidian,False,3,0.018,0.929,0.913,0.909,0.69225
s044,False,Euclidian,False,3,0.038,0.88,0.842,0.842,0.6505
s044,False,Euclidian,False,3,0.008,0.916,0.913,0.911,0.687
s044,False,Euclidian,False,3,0.007,0.67,0.672,0.673,0.5055000000000001
s044,False,Euclidian,False,3,0.026,0.836,0.81,0.809,0.6202500000000001
s044,False,Euclidian,False,3,0.027,0.869,0.843,0.84,0.6447499999999999
s044,False,Euclidian,False,3,0.041,0.899,0.859,0.855,0.6635
s044,False,Euclidian,False,3,0.012,0.683,0.68,0.674,0.51225
s044,False,Euclidian,False,3,0.028,0.849,0.822,0.82,0.6297499999999999
s043,False,Euclidian,False,3,0.029,0.558,0.539,0.541,0.41675000000000006
s043,False,Euclidian,False,3,0.044,0.639,0.597,0.599,0.46975
s043,False,Euclidian,False,3,0.018,0.722,0.701,0.705,0.5365
s043,False,Euclidian,False,3,0.01,0.759,0.764,0.765,0.5745
s043,False,Euclidian,False,3,0.019,0.757,0.737,0.741,0.5635
s043,False,Euclidian,False,3,0.017,0.635,0.618,0.618,0.472
s043,False,Euclidian,False,3,0.041,0.643,0.601,0.602,0.47175
s043,False,Euclidian,False,3,0.019,0.73,0.709,0.712,0.5425
s043,False,Euclidian,False,3,0.012,0.597,0.606,0.611,0.45649999999999996
s043,False,Euclidian,False,3,0.009,0.728,0.72,0.724,0.54525
s043,False,Euclidian,False,3,0.031,0.625,0.602,0.602,0.46499999999999997
s043,False,Euclidian,False,3,0.025,0.818,0.797,0.798,0.6095
s043,False,Euclidian,False,3,0.021,0.778,0.759,0.763,0.58025
s043,False,Euclidian,False,3,0.05,0.746,0.699,0.695,0.5475
s043,False,Euclidian,False,3,0.022,0.736,0.713,0.717,0.547
s043,False,Euclidian,False,3,0.025,0.556,0.535,0.539,0.41375000000000006
s043,False,Euclidian,False,3,0.017,0.754,0.742,0.745,0.5645
s043,False,Euclidian,False,3,0.014,0.652,0.655,0.661,0.49550000000000005
s043,False,Euclidian,False,3,0.014,0.71,0.693,0.699,0.5289999999999999
s043,False,Euclidian,False,3,0.017,0.661,0.678,0.68,0.509
s043,False,Euclidian,False,3,0.016,0.656,0.672,0.668,0.503
s043,False,Euclidian,False,3,0.009,0.694,0.691,0.694,0.522
s043,False,Euclidian,False,3,0.009,0.778,0.769,0.774,0.5825
s043,False,Euclidian,False,3,0.015,0.738,0.723,0.727,0.55075
s043,False,Euclidian,False,3,0.037,0.814,0.777,0.777,0.6012500000000001
s043,False,Euclidian,False,3,0.021,0.745,0.731,0.736,0.5582499999999999
s043,False,Euclidian,False,3,0.012,0.719,0.705,0.711,0.53675
s043,False,Euclidian,False,3,0.028,0.448,0.436,0.449,0.34025
s043,False,Euclidian,False,3,0.011,0.561,0.566,0.566,0.42599999999999993
s043,False,Euclidian,False,3,0.01,0.774,0.765,0.766,0.57875
s043,False,Euclidian,False,3,0.032,0.769,0.738,0.736,0.5687500000000001
s043,False,Euclidian,False,3,0.033,0.741,0.706,0.71,0.5475
s043,False,Euclidian,False,3,0.03,0.757,0.726,0.729,0.5605
s043,False,Euclidian,False,3,0.014,0.751,0.735,0.738,0.5595
s043,False,Euclidian,False,3,0.016,0.722,0.71,0.713,0.54025
s043,False,Euclidian,False,3,0.012,0.758,0.747,0.752,0.56725
s043,False,Euclidian,False,3,0.021,0.717,0.697,0.701,0.534
s043,False,Euclidian,False,3,0.019,0.495,0.51,0.51,0.3835
s043,False,Euclidian,False,3,0.012,0.698,0.696,0.7,0.5265
s043,False,Euclidian,False,3,0.012,0.727,0.733,0.736,0.552
s043,False,Euclidian,False,3,0.035,0.753,0.716,0.721,0.55625
s043,False,Euclidian,False,3,0.024,0.569,0.555,0.548,0.42400000000000004
s043,False,Euclidian,False,3,0.024,0.772,0.746,0.751,0.57325
s043,False,Euclidian,False,3,0.023,0.744,0.736,0.745,0.562
s043,False,Euclidian,False,3,0.017,0.679,0.691,0.695,0.5205
s043,False,Euclidian,False,3,0.006,0.787,0.786,0.789,0.5920000000000001
s043,False,Euclidian,False,3,0.015,0.702,0.701,0.705,0.5307499999999999
s043,False,Euclidian,False,3,0.042,0.564,0.526,0.525,0.41425
s043,False,Euclidian,False,3,0.029,0.731,0.702,0.708,0.5425
s043,False,Euclidian,False,3,0.01,0.772,0.762,0.768,0.5780000000000001
s043,False,Euclidian,False,3,0.062,0.734,0.672,0.67,0.5345
s043,False,Euclidian,False,3,0.034,0.73,0.693,0.699,0.5389999999999999
s043,False,Euclidian,False,3,0.014,0.654,0.639,0.641,0.487
s043,False,Euclidian,False,3,0.008,0.706,0.698,0.703,0.5287499999999999
s043,False,Euclidian,False,3,0.019,0.725,0.711,0.716,0.5427500000000001
s043,False,Euclidian,False,3,0.009,0.674,0.668,0.672,0.50575
s043,False,Euclidian,False,3,0.037,0.67,0.632,0.635,0.4935
s043,False,Euclidian,False,3,0.026,0.794,0.766,0.77,0.589
s043,False,Euclidian,False,3,0.01,0.449,0.455,0.454,0.342
s043,False,Euclidian,False,3,0.025,0.556,0.546,0.544,0.41775000000000007
s043,False,Euclidian,False,3,0.012,0.766,0.765,0.766,0.57725
s043,False,Euclidian,False,3,0.016,0.755,0.737,0.742,0.5625
s043,False,Euclidian,False,3,0.012,0.5,0.505,0.507,0.381
s043,False,Euclidian,False,3,0.012,0.761,0.766,0.769,0.5770000000000001
s042,False,Euclidian,False,3,0.008,0.381,0.384,0.383,0.28900000000000003
s042,False,Euclidian,False,3,0.026,0.437,0.416,0.412,0.32275
s042,False,Euclidian,False,3,0.089,0.379,0.304,0.312,0.271
s042,False,Euclidian,False,3,0.022,0.376,0.368,0.364,0.2825
s042,False,Euclidian,False,3,0.011,0.296,0.304,0.301,0.22799999999999998
s042,False,Euclidian,False,3,0.021,0.361,0.341,0.341,0.266
s042,False,Euclidian,False,3,0.007,0.411,0.409,0.409,0.309
s042,False,Euclidian,False,3,0.01,0.369,0.379,0.369,0.28175
s042,False,Euclidian,False,3,0.011,0.368,0.363,0.359,0.27525
s042,False,Euclidian,False,3,0.016,0.319,0.334,0.335,0.251
s042,False,Euclidian,False,3,0.035,0.302,0.281,0.271,0.22225
s042,False,Euclidian,False,3,0.039,0.4,0.364,0.36,0.29074999999999995
s042,False,Euclidian,False,3,0.043,0.347,0.318,0.319,0.25675
s042,False,Euclidian,False,3,0.011,0.346,0.336,0.336,0.25725000000000003
s042,False,Euclidian,False,3,0.009,0.395,0.386,0.386,0.29400000000000004
s042,False,Euclidian,False,3,0.041,0.303,0.27,0.28,0.2235
s042,False,Euclidian,False,3,0.012,0.291,0.304,0.301,0.22699999999999998
s042,False,Euclidian,False,3,0.013,0.452,0.437,0.44,0.3355
s042,False,Euclidian,False,3,0.027,0.209,0.221,0.223,0.16999999999999998
s042,False,Euclidian,False,3,0.021,0.318,0.302,0.299,0.235
s042,False,Euclidian,False,3,0.009,0.352,0.361,0.358,0.27
s042,False,Euclidian,False,3,0.013,0.203,0.204,0.206,0.1565
s042,False,Euclidian,False,3,0.01,0.343,0.336,0.335,0.256
s042,False,Euclidian,False,3,0.019,0.273,0.257,0.258,0.20175
s042,False,Euclidian,False,3,0.032,0.365,0.332,0.333,0.2655
s042,False,Euclidian,False,3,0.016,0.358,0.347,0.343,0.266
s042,False,Euclidian,False,3,0.024,0.456,0.43,0.432,0.3355
s042,False,Euclidian,False,3,0.016,0.281,0.269,0.267,0.20825000000000002
s042,False,Euclidian,False,3,0.018,0.452,0.432,0.435,0.33425
s042,False,Euclidian,False,3,0.024,0.457,0.432,0.434,0.33675
s042,False,Euclidian,False,3,0.038,0.472,0.432,0.435,0.34425
s042,False,Euclidian,False,3,0.016,0.39,0.376,0.377,0.28975
s042,False,Euclidian,False,3,0.02,0.391,0.37,0.372,0.28825
s042,False,Euclidian,False,3,0.03,0.338,0.328,0.323,0.25475
s042,False,Euclidian,False,3,0.032,0.442,0.409,0.41,0.32325
s042,False,Euclidian,False,3,0.057,0.399,0.357,0.35,0.29074999999999995
s042,False,Euclidian,False,3,0.063,0.425,0.361,0.362,0.30274999999999996
s042,False,Euclidian,False,3,0.019,0.293,0.277,0.277,0.2165
s042,False,Euclidian,False,3,0.013,0.372,0.358,0.36,0.27575
s042,False,Euclidian,False,3,0.041,0.333,0.293,0.291,0.2395
s042,False,Euclidian,False,3,0.01,0.222,0.215,0.218,0.16625
s042,False,Euclidian,False,3,0.021,0.403,0.384,0.382,0.2975
s042,False,Euclidian,False,3,0.019,0.374,0.356,0.356,0.27625
s042,False,Euclidian,False,3,0.013,0.383,0.374,0.373,0.28575
s042,False,Euclidian,False,3,0.032,0.248,0.221,0.217,0.1795
s042,False,Euclidian,False,3,0.055,0.437,0.383,0.381,0.314
s042,False,Euclidian,False,3,0.022,0.292,0.269,0.274,0.21425
s042,False,Euclidian,False,3,0.031,0.434,0.403,0.402,0.3175
s042,False,Euclidian,False,3,0.021,0.398,0.375,0.377,0.29275
s042,False,Euclidian,False,3,0.008,0.277,0.282,0.277,0.211
s042,False,Euclidian,False,3,0.01,0.323,0.33,0.333,0.249
s042,False,Euclidian,False,3,0.037,0.335,0.301,0.299,0.243
s042,False,Euclidian,False,3,0.044,0.443,0.398,0.4,0.32125000000000004
s042,False,Euclidian,True,3,0.025,0.175,0.175,0.175,0.1375
s042,False,Euclidian,False,3,0.016,0.261,0.272,0.268,0.20425000000000001
s042,False,Euclidian,False,3,0.014,0.359,0.352,0.35,0.26875
s042,False,Euclidian,False,3,0.003,0.364,0.365,0.366,0.27449999999999997
s042,False,Euclidian,False,3,0.022,0.378,0.357,0.358,0.27875
s042,False,Euclidian,False,3,0.01,0.356,0.362,0.362,0.27249999999999996
s042,False,Euclidian,False,3,0.004,0.362,0.362,0.363,0.27275
s042,False,Euclidian,False,3,0.023,0.237,0.225,0.222,0.17675
s042,False,Euclidian,False,3,0.02,0.376,0.367,0.364,0.28175
s042,False,Euclidian,False,3,0.009,0.423,0.419,0.42,0.31775
s042,False,Euclidian,False,3,0.006,0.36,0.361,0.364,0.27275
s041,False,Euclidian,False,3,0.057,0.314,0.369,0.373,0.27825
s041,False,Euclidian,False,3,0.045,0.268,0.31,0.314,0.23425
s041,False,Euclidian,False,3,0.024,0.193,0.203,0.212,0.158
s041,False,Euclidian,False,3,0.029,0.222,0.252,0.248,0.18775
s041,False,Euclidian,False,3,0.03,0.311,0.338,0.341,0.255
s041,False,Euclidian,False,3,0.042,0.241,0.281,0.283,0.21175
s041,False,Euclidian,False,3,0.042,0.214,0.251,0.241,0.187
s041,False,Euclidian,False,3,0.076,0.256,0.33,0.333,0.24875000000000003
s041,False,Euclidian,False,3,0.027,0.302,0.328,0.329,0.2465
s041,False,Euclidian,False,3,0.061,0.279,0.337,0.341,0.2545
s041,False,Euclidian,False,3,0.029,0.329,0.355,0.36,0.26825
s041,False,Euclidian,False,3,0.062,0.225,0.285,0.289,0.21525
s041,False,Euclidian,False,3,0.025,0.183,0.208,0.206,0.1555
s041,False,Euclidian,False,3,0.062,0.267,0.326,0.33,0.24625000000000002
s041,False,Euclidian,False,3,0.012,0.272,0.279,0.281,0.21100000000000002
s041,False,Euclidian,False,3,0.052,0.303,0.353,0.356,0.266
s041,False,Euclidian,False,3,0.06,0.227,0.266,0.268,0.20525000000000002
s041,False,Euclidian,False,3,0.073,0.255,0.325,0.328,0.24525000000000002
s041,False,Euclidian,False,3,0.06,0.181,0.239,0.241,0.18025
s041,False,Euclidian,False,3,0.045,0.268,0.309,0.314,0.23399999999999999
s041,False,Euclidian,False,3,0.051,0.234,0.283,0.287,0.21375
s041,False,Euclidian,False,3,0.033,0.269,0.301,0.3,0.22575
s041,False,Euclidian,False,3,0.029,0.313,0.336,0.34,0.2545
s041,False,Euclidian,False,3,0.059,0.263,0.293,0.282,0.22425
s041,False,Euclidian,False,3,0.019,0.323,0.304,0.306,0.238
s041,False,Euclidian,False,3,0.075,0.166,0.187,0.198,0.1565
s041,False,Euclidian,False,3,0.075,0.176,0.241,0.241,0.18325
s041,False,Euclidian,False,3,0.048,0.209,0.254,0.257,0.192
s041,False,Euclidian,False,3,0.057,0.318,0.371,0.378,0.281
s041,False,Euclidian,False,3,0.06,0.239,0.296,0.299,0.22349999999999998
s041,False,Euclidian,True,3,0.079,0.083,0.066,0.082,0.0775
s041,False,Euclidian,True,3,0.026,0.119,0.141,0.147,0.10824999999999999
s041,False,Euclidian,False,3,0.052,0.311,0.359,0.364,0.27149999999999996
s041,False,Euclidian,False,3,0.051,0.23,0.28,0.28,0.21025000000000002
s041,False,Euclidian,False,3,0.055,0.271,0.323,0.326,0.24375000000000002
s041,False,Euclidian,False,3,0.055,0.314,0.367,0.37,0.27649999999999997
s041,False,Euclidian,False,3,0.058,0.262,0.318,0.322,0.24
s041,False,Euclidian,False,3,0.044,0.227,0.269,0.271,0.20275
s041,False,Euclidian,True,3,0.058,0.148,0.192,0.196,0.14850000000000002
s041,False,Euclidian,False,3,0.012,0.282,0.285,0.29,0.21725
s041,False,Euclidian,False,3,0.046,0.255,0.299,0.3,0.22499999999999998
s041,False,Euclidian,False,3,0.056,0.271,0.326,0.327,0.245
s041,False,Euclidian,False,3,0.042,0.247,0.281,0.289,0.21475
s041,False,Euclidian,False,3,0.012,0.223,0.225,0.221,0.17025
s041,False,Euclidian,False,3,0.059,0.448,0.466,0.471,0.361
s041,False,Euclidian,False,3,0.092,0.216,0.222,0.22,0.1875
s041,False,Euclidian,False,3,0.051,0.277,0.325,0.328,0.24525000000000002
s041,False,Euclidian,False,3,0.059,0.313,0.369,0.374,0.27875
s041,False,Euclidian,False,3,0.044,0.279,0.321,0.324,0.242
s041,False,Euclidian,False,3,0.049,0.334,0.38,0.384,0.28675
s041,False,Euclidian,False,3,0.044,0.314,0.355,0.361,0.26849999999999996
s041,False,Euclidian,False,3,0.057,0.183,0.237,0.24,0.17925
s041,False,Euclidian,False,3,0.02,0.275,0.292,0.294,0.22025
s041,False,Euclidian,False,3,0.052,0.222,0.267,0.277,0.20450000000000002
s041,False,Euclidian,False,3,0.056,0.205,0.259,0.261,0.19525
s041,False,Euclidian,False,3,0.022,0.303,0.322,0.325,0.243
s041,False,Euclidian,False,3,0.049,0.305,0.35,0.355,0.26475
s041,False,Euclidian,False,3,0.045,0.242,0.285,0.287,0.21475
s041,False,Euclidian,False,3,0.038,0.218,0.253,0.256,0.19125
s041,False,Euclidian,False,3,0.054,0.256,0.307,0.311,0.23199999999999998
s041,False,Euclidian,False,3,0.068,0.283,0.349,0.351,0.26275
s041,False,Euclidian,False,3,0.053,0.181,0.223,0.224,0.17024999999999998
s041,False,Euclidian,False,3,0.045,0.292,0.335,0.338,0.2525
s041,False,Euclidian,False,3,0.057,0.334,0.391,0.391,0.29325
s040,False,Euclidian,False,3,0.059,0.667,0.72,0.723,0.54225
s040,False,Euclidian,False,3,0.074,0.628,0.701,0.704,0.52675
s040,False,Euclidian,False,3,0.079,0.727,0.804,0.808,0.6045
s040,False,Euclidian,False,3,0.057,0.672,0.727,0.729,0.54625
s040,False,Euclidian,False,3,0.063,0.729,0.79,0.793,0.59375
s040,False,Euclidian,False,3,0.056,0.699,0.753,0.756,0.5660000000000001
s040,False,Euclidian,False,3,0.083,0.76,0.839,0.845,0.63175
s040,False,Euclidian,False,3,0.073,0.726,0.796,0.8,0.59875
s040,False,Euclidian,False,3,0.063,0.75,0.81,0.816,0.60975
s040,False,Euclidian,False,3,0.074,0.656,0.726,0.732,0.5469999999999999
s040,False,Euclidian,False,3,0.085,0.623,0.706,0.709,0.5307499999999999
s040,False,Euclidian,False,3,0.076,0.65,0.723,0.729,0.5445
s040,False,Euclidian,False,3,0.095,0.413,0.486,0.484,0.3695
s040,False,Euclidian,False,3,0.066,0.703,0.768,0.77,0.57675
s040,False,Euclidian,False,3,0.064,0.77,0.831,0.836,0.62525
s040,False,Euclidian,False,3,0.037,0.791,0.799,0.785,0.6030000000000001
s040,False,Euclidian,False,3,0.067,0.721,0.787,0.789,0.5910000000000001
s040,False,Euclidian,False,3,0.102,0.33,0.406,0.406,0.31100000000000005
s040,False,Euclidian,False,3,0.071,0.679,0.75,0.75,0.5625
s040,False,Euclidian,False,3,0.049,0.766,0.814,0.815,0.611
s040,False,Euclidian,False,3,0.067,0.711,0.777,0.778,0.58325
s040,False,Euclidian,False,3,0.075,0.739,0.812,0.815,0.61025
s040,False,Euclidian,False,3,0.061,0.751,0.808,0.813,0.60825
s040,False,Euclidian,False,3,0.027,0.727,0.739,0.743,0.5589999999999999
s040,False,Euclidian,False,3,0.087,0.723,0.808,0.812,0.6074999999999999
s040,False,Euclidian,False,3,0.095,0.635,0.729,0.732,0.54775
s040,False,Euclidian,False,3,0.064,0.711,0.774,0.776,0.58125
s040,False,Euclidian,False,3,0.062,0.768,0.828,0.831,0.62225
s040,False,Euclidian,False,3,0.104,0.645,0.748,0.75,0.56175
s040,False,Euclidian,False,3,0.055,0.74,0.795,0.794,0.5960000000000001
s040,False,Euclidian,False,3,0.062,0.638,0.697,0.701,0.5245
s040,False,Euclidian,False,3,0.063,0.536,0.599,0.598,0.44899999999999995
s040,False,Euclidian,False,3,0.064,0.703,0.766,0.767,0.575
s040,False,Euclidian,False,3,0.052,0.719,0.768,0.771,0.5775
s040,False,Euclidian,False,3,0.07,0.74,0.809,0.811,0.6075
s040,False,Euclidian,False,3,0.071,0.738,0.807,0.812,0.607
s040,False,Euclidian,False,3,0.038,0.731,0.766,0.767,0.5755
s040,False,Euclidian,False,3,0.099,0.623,0.72,0.722,0.5409999999999999
s040,False,Euclidian,False,3,0.065,0.67,0.727,0.727,0.54725
s040,False,Euclidian,False,3,0.02,0.756,0.773,0.777,0.5815
s040,False,Euclidian,False,3,0.041,0.657,0.699,0.693,0.5225
s040,False,Euclidian,False,3,0.076,0.472,0.531,0.533,0.403
s040,False,Euclidian,False,3,0.075,0.728,0.802,0.802,0.60175
s040,False,Euclidian,False,3,0.065,0.687,0.741,0.75,0.56075
s040,False,Euclidian,False,3,0.078,0.672,0.747,0.753,0.5625
s040,False,Euclidian,False,3,0.084,0.676,0.738,0.74,0.5595
s040,False,Euclidian,False,3,0.1,0.699,0.798,0.801,0.5995
s040,False,Euclidian,False,3,0.068,0.682,0.748,0.751,0.56225
s040,False,Euclidian,False,3,0.066,0.591,0.65,0.65,0.48924999999999996
s040,False,Euclidian,False,3,0.071,0.66,0.728,0.734,0.54825
s040,False,Euclidian,False,3,0.078,0.718,0.794,0.796,0.5965
s040,False,Euclidian,False,3,0.06,0.762,0.818,0.825,0.61625
s040,False,Euclidian,False,3,0.077,0.716,0.791,0.795,0.59475
s040,False,Euclidian,False,3,0.027,0.52,0.547,0.549,0.41075000000000006
s040,False,Euclidian,False,3,0.07,0.675,0.745,0.744,0.5585
s040,False,Euclidian,False,3,0.062,0.703,0.763,0.765,0.57325
s040,False,Euclidian,False,3,0.078,0.72,0.795,0.801,0.5985
s040,False,Euclidian,False,3,0.058,0.657,0.713,0.717,0.53625
s040,False,Euclidian,False,3,0.028,0.745,0.767,0.775,0.57875
s040,False,Euclidian,False,3,0.081,0.592,0.65,0.653,0.494
s040,False,Euclidian,False,3,0.05,0.683,0.733,0.732,0.5495000000000001
s040,False,Euclidian,False,3,0.079,0.754,0.833,0.831,0.62425
s040,False,Euclidian,False,3,0.103,0.197,0.255,0.243,0.19949999999999998
s040,False,Euclidian,False,3,0.016,0.747,0.758,0.763,0.571
s039,False,Euclidian,False,3,0.014,0.342,0.356,0.356,0.267
s039,False,Euclidian,False,3,0.012,0.227,0.226,0.222,0.17175
s039,False,Euclidian,False,3,0.016,0.32,0.307,0.302,0.23625000000000002
s039,False,Euclidian,False,3,0.014,0.377,0.384,0.384,0.28975
s039,False,Euclidian,False,3,0.005,0.36,0.354,0.355,0.26849999999999996
s039,False,Euclidian,False,3,0.015,0.324,0.332,0.334,0.25125000000000003
s039,False,Euclidian,False,3,0.013,0.4,0.411,0.411,0.30875
s039,False,Euclidian,False,3,0.016,0.369,0.357,0.353,0.27375
s039,False,Euclidian,False,3,0.011,0.404,0.407,0.408,0.3075
s039,False,Euclidian,False,3,0.02,0.308,0.289,0.288,0.22625
s039,False,Euclidian,False,3,0.015,0.424,0.426,0.427,0.323
s039,False,Euclidian,False,3,0.019,0.373,0.382,0.384,0.2895
s039,False,Euclidian,False,3,0.019,0.215,0.198,0.192,0.156
s039,False,Euclidian,True,3,0.046,0.152,0.188,0.187,0.14325
s039,False,Euclidian,False,3,0.014,0.345,0.351,0.353,0.26575
s039,False,Euclidian,False,3,0.017,0.309,0.323,0.322,0.24275000000000002
s039,False,Euclidian,False,3,0.031,0.436,0.403,0.406,0.319
s039,False,Euclidian,False,3,0.02,0.344,0.357,0.361,0.27049999999999996
s039,False,Euclidian,False,3,0.016,0.417,0.425,0.429,0.32175
s039,False,Euclidian,False,3,0.01,0.368,0.368,0.366,0.278
s039,False,Euclidian,False,3,0.018,0.238,0.256,0.257,0.19225
s039,False,Euclidian,False,3,0.016,0.4,0.395,0.397,0.30200000000000005
s039,False,Euclidian,True,3,0.039,0.16,0.181,0.181,0.14024999999999999
s039,False,Euclidian,False,3,0.049,0.379,0.363,0.364,0.28874999999999995
s039,False,Euclidian,False,3,0.03,0.225,0.203,0.199,0.16425
s039,False,Euclidian,False,3,0.022,0.327,0.328,0.331,0.252
s039,False,Euclidian,False,3,0.026,0.222,0.207,0.211,0.16649999999999998
s039,False,Euclidian,False,3,0.058,0.486,0.431,0.425,0.35000000000000003
s039,False,Euclidian,False,3,0.011,0.423,0.429,0.43,0.32325
s039,False,Euclidian,False,3,0.019,0.413,0.404,0.404,0.31000000000000005
s039,False,Euclidian,False,3,0.025,0.437,0.409,0.412,0.32075
s039,False,Euclidian,False,3,0.015,0.44,0.452,0.452,0.33975
s039,False,Euclidian,False,3,0.04,0.335,0.3,0.305,0.245
s039,False,Euclidian,False,3,0.04,0.171,0.196,0.194,0.15025
s039,False,Euclidian,False,3,0.023,0.38,0.403,0.404,0.3025
s039,False,Euclidian,False,3,0.018,0.278,0.296,0.295,0.22175
s039,False,Euclidian,False,3,0.017,0.335,0.331,0.327,0.2525
s039,False,Euclidian,False,3,0.009,0.362,0.368,0.369,0.277
s039,False,Euclidian,False,3,0.016,0.314,0.299,0.297,0.23149999999999998
s039,False,Euclidian,False,3,0.034,0.32,0.356,0.354,0.266
s039,False,Euclidian,False,3,0.036,0.29,0.255,0.255,0.209
s039,False,Euclidian,False,3,0.012,0.441,0.451,0.451,0.33875
s039,False,Euclidian,False,3,0.032,0.432,0.403,0.398,0.31625000000000003
s039,False,Euclidian,False,3,0.036,0.326,0.362,0.364,0.272
s039,False,Euclidian,False,3,0.015,0.418,0.432,0.431,0.324
s039,False,Euclidian,False,3,0.02,0.427,0.447,0.447,0.33525
s039,False,Euclidian,False,3,0.03,0.37,0.399,0.4,0.29975
s039,False,Euclidian,False,3,0.013,0.425,0.431,0.433,0.3255
s039,False,Euclidian,False,3,0.009,0.415,0.424,0.423,0.31775
s039,False,Euclidian,True,3,0.021,0.164,0.157,0.135,0.11925
s039,False,Euclidian,False,3,0.016,0.406,0.422,0.422,0.3165
s039,False,Euclidian,False,3,0.008,0.311,0.309,0.313,0.23525000000000001
s039,False,Euclidian,False,3,0.006,0.427,0.429,0.426,0.322
s039,False,Euclidian,False,3,0.008,0.247,0.247,0.252,0.1885
s039,False,Euclidian,False,3,0.053,0.441,0.388,0.386,0.317
s039,False,Euclidian,False,3,0.006,0.349,0.349,0.347,0.26275
s039,False,Euclidian,False,3,0.011,0.419,0.426,0.427,0.32075
s039,False,Euclidian,False,3,0.02,0.415,0.436,0.434,0.32625
s039,False,Euclidian,False,3,0.016,0.374,0.388,0.388,0.2915
s039,False,Euclidian,False,3,0.02,0.422,0.416,0.419,0.31925
s039,False,Euclidian,False,3,0.016,0.417,0.432,0.431,0.324
s039,False,Euclidian,False,3,0.012,0.443,0.438,0.437,0.3325
s039,False,Euclidian,False,3,0.012,0.384,0.394,0.391,0.29525
s039,False,Euclidian,False,3,0.015,0.427,0.436,0.437,0.32875
s038,False,Euclidian,False,3,0.017,0.694,0.706,0.702,0.5297499999999999
s038,False,Euclidian,False,3,0.009,0.725,0.716,0.718,0.542
s038,False,Euclidian,False,3,0.016,0.683,0.699,0.699,0.52425
